Threshold: 0.75
100-300-001.txt -> 0.744019091129303
100-300-002.txt -> 0.7224251890182495
100-300-003.txt -> 0.7309530448913574
100-300-004.txt -> 0.7363493037223816
100-300-005.txt -> 0.7319542646408081
100-300-006.txt -> 0.7296734833717347
100-300-007.txt -> 0.7371867775917054
100-300-008.txt -> 0.7406477975845337
100-300-009.txt -> 0.7459605026245117
100-300-0010.txt -> 0.7546434378623963
Threshold: 0.80
100-300-01.txt -> 0.6549712562561035
100-300-02.txt -> 0.6465892362594604
100-300-03.txt -> 0.6161104106903076
100-300-04.txt -> 0.5788162279129029
100-300-05.txt -> 0.533221356868744
100-300-06.txt -> 0.5664755725860595
100-300-07.txt -> 0.5315366601943969
100-300-08.txt -> 0.5561502957344056
100-300-09.txt -> 0.5261712765693665
100-300-010.txt -> 0.5382616233825683
Threshold: 0.85
100-300-1.txt -> 0.45031620740890504
100-300-2.txt -> 0.4625972032546997
100-300-3.txt -> 0.5145770120620727
100-300-4.txt -> 0.5665424084663391
100-300-5.txt -> 0.40815239906311035
100-300-6.txt -> 0.6034185886383057
100-300-7.txt -> 0.6311166596412658
100-300-8.txt -> 0.4112463665008545
100-300-9.txt -> 0.6476970553398133
100-300-10.txt -> 0.6514890575408936
