Threshold: 0.75
100-300-001.txt -> 0.5003549027442932
100-300-002.txt -> 0.5189289212226867
100-300-003.txt -> 0.4998310160636902
100-300-004.txt -> 0.5284589099884033
100-300-005.txt -> 0.4959712624549866
100-300-006.txt -> 0.4952496290206909
100-300-007.txt -> 0.5099483466148377
100-300-008.txt -> 0.4891178894042969
100-300-009.txt -> 0.5134989786148071
100-300-0010.txt -> 0.5067258191108703
Threshold: 0.80
100-300-01.txt -> 0.4187081503868103
100-300-02.txt -> 0.4163104510307312
100-300-03.txt -> 0.41531460762023925
100-300-04.txt -> 0.42217987060546874
100-300-05.txt -> 0.43018613815307616
100-300-06.txt -> 0.40492208242416383
100-300-07.txt -> 0.41910706043243406
100-300-08.txt -> 0.41209136247634887
100-300-09.txt -> 0.4039357376098633
100-300-010.txt -> 0.42486522912979124
Threshold: 0.85
100-300-1.txt -> 0.32148108720779417
100-300-2.txt -> 0.32130826950073244
100-300-3.txt -> 0.318133659362793
100-300-4.txt -> 0.3251812434196472
100-300-5.txt -> 0.324315083026886
100-300-6.txt -> 0.3208752536773682
100-300-7.txt -> 0.33297899246215823
100-300-8.txt -> 0.33496943712234495
100-300-9.txt -> 0.326158127784729
100-300-10.txt -> 0.3291746973991394
