Threshold: 0.75
100-300-001.txt -> 0.8473992729187012
100-300-002.txt -> 0.8135911464691162
100-300-003.txt -> 0.9489750480651855
100-300-004.txt -> 0.8465306949615479
100-300-005.txt -> 0.8426654148101806
100-300-006.txt -> 0.8430009293556213
100-300-007.txt -> 0.8457181382179261
100-300-008.txt -> 0.847393901348114
100-300-009.txt -> 0.8525677347183227
100-300-0010.txt -> 0.845572121143341
Threshold: 0.80
100-300-01.txt -> 0.7139632964134216
100-300-02.txt -> 0.7071412444114685
100-300-03.txt -> 0.7099985432624817
100-300-04.txt -> 0.7243866562843323
100-300-05.txt -> 0.7147730684280396
100-300-06.txt -> 0.7096320056915283
100-300-07.txt -> 0.7133811163902283
100-300-08.txt -> 0.7113223600387574
100-300-09.txt -> 0.7105423378944397
100-300-010.txt -> 0.713431339263916
Threshold: 0.85
100-300-1.txt -> 0.5651708722114563
100-300-2.txt -> 0.5649643468856812
100-300-3.txt -> 0.5721205472946167
100-300-4.txt -> 0.5665712928771973
100-300-5.txt -> 0.5678699517250061
100-300-6.txt -> 0.5664175605773926
100-300-7.txt -> 0.5646149253845215
100-300-8.txt -> 0.5624461364746094
100-300-9.txt -> 0.5754522943496704
100-300-10.txt -> 0.571003544330597
