Threshold: 0.75
100-300-001.txt -> 0.7193046522140503
100-300-002.txt -> 0.6790142488479615
100-300-003.txt -> 0.6937919068336487
100-300-004.txt -> 0.693045699596405
100-300-005.txt -> 0.5967030382156372
100-300-006.txt -> 0.6008198761940002
100-300-007.txt -> 0.6501176524162292
100-300-008.txt -> 0.6904902505874634
100-300-009.txt -> 0.6914134287834167
100-300-0010.txt -> 0.6935495138168335
Threshold: 0.80
100-300-01.txt -> 0.5480510473251343
100-300-02.txt -> 0.5712789297103882
100-300-03.txt -> 0.583099250793457
100-300-04.txt -> 0.5748728394508362
100-300-05.txt -> 0.4967302656173706
100-300-06.txt -> 0.4860670447349548
100-300-07.txt -> 0.4849579930305481
100-300-08.txt -> 0.48467551708221435
100-300-09.txt -> 0.4849684691429138
100-300-010.txt -> 0.48509921789169314
Threshold: 0.85
100-300-1.txt -> 0.3755756187438965
100-300-2.txt -> 0.3759972763061523
100-300-3.txt -> 0.376077196598053
100-300-4.txt -> 0.37754353523254397
100-300-5.txt -> 0.37751934766769407
100-300-6.txt -> 0.3789291214942932
100-300-7.txt -> 0.37443315744400024
100-300-8.txt -> 0.37624852180480955
100-300-9.txt -> 0.3773543524742127
100-300-10.txt -> 0.37788997411727904
